"year","region","cancer","race","rateType","rate"
2015,1,"Liver Cancer","White","mortalityRate",NA
2015,1,"Lung Cancer","All Races","incidenceRate",NA
2015,1,"Lung Cancer","All Races","mortalityRate",NA
2015,1,"Lung Cancer","Native American","incidenceRate",NA
2015,1,"Lung Cancer","Native American","mortalityRate",NA
2015,1,"Lung Cancer","Asian","incidenceRate",NA
2015,1,"Lung Cancer","Asian","mortalityRate",NA
2015,1,"Lung Cancer","Black","incidenceRate",NA
2015,1,"Lung Cancer","Black","mortalityRate",NA
2015,1,"Lung Cancer","Hispanic","incidenceRate",NA
2015,1,"Lung Cancer","Hispanic","mortalityRate",NA
2015,1,"Lung Cancer","White","incidenceRate",NA
2015,1,"Lung Cancer","White","mortalityRate",NA
2015,1,"Melanoma","All Races","incidenceRate",NA
2015,1,"Melanoma","All Races","mortalityRate",NA
2015,1,"Melanoma","Native American","incidenceRate",NA
2015,1,"Melanoma","Native American","mortalityRate",NA
2015,1,"Melanoma","Asian","incidenceRate",NA
2015,1,"Melanoma","Asian","mortalityRate",NA
2015,1,"Melanoma","Black","incidenceRate",NA
2015,1,"Melanoma","Black","mortalityRate",NA
2015,1,"Melanoma","Hispanic","incidenceRate",NA
2015,1,"Melanoma","Hispanic","mortalityRate",NA
2015,1,"Melanoma","White","incidenceRate",NA
2015,1,"Melanoma","White","mortalityRate",NA
2015,1,"Mesothelioma","All Races","incidenceRate",NA
2015,1,"Mesothelioma","All Races","mortalityRate",NA
2015,1,"Mesothelioma","Native American","incidenceRate",NA
2015,1,"Mesothelioma","Native American","mortalityRate",NA
2015,1,"Mesothelioma","Asian","incidenceRate",NA
2015,1,"Mesothelioma","Asian","mortalityRate",NA
2015,1,"Mesothelioma","Black","incidenceRate",NA
2015,1,"Mesothelioma","Black","mortalityRate",NA
2015,1,"Mesothelioma","Hispanic","incidenceRate",NA
2015,1,"Mesothelioma","Hispanic","mortalityRate",NA
2015,1,"Mesothelioma","White","incidenceRate",NA
2015,1,"Mesothelioma","White","mortalityRate",NA
2015,1,"Myeloma","All Races","incidenceRate",NA
2015,1,"Myeloma","All Races","mortalityRate",NA
2015,1,"Myeloma","Native American","incidenceRate",NA
2015,1,"Myeloma","Native American","mortalityRate",NA
2015,1,"Myeloma","Asian","incidenceRate",NA
2015,1,"Myeloma","Asian","mortalityRate",NA
2015,1,"Myeloma","Black","incidenceRate",NA
2015,1,"Myeloma","Black","mortalityRate",NA
2015,1,"Myeloma","Hispanic","incidenceRate",NA
2015,1,"Myeloma","Hispanic","mortalityRate",NA
2015,1,"Myeloma","White","incidenceRate",NA
2015,1,"Myeloma","White","mortalityRate",NA
2015,1,"Non-Hodgkin Lymphoma","All Races","incidenceRate",NA
2015,1,"Non-Hodgkin Lymphoma","All Races","mortalityRate",NA
2015,1,"Non-Hodgkin Lymphoma","Native American","incidenceRate",NA
2015,1,"Non-Hodgkin Lymphoma","Native American","mortalityRate",NA
2015,1,"Non-Hodgkin Lymphoma","Asian","incidenceRate",NA
2015,1,"Non-Hodgkin Lymphoma","Asian","mortalityRate",NA
2015,1,"Non-Hodgkin Lymphoma","Black","incidenceRate",NA
2015,1,"Non-Hodgkin Lymphoma","Black","mortalityRate",NA
2015,1,"Non-Hodgkin Lymphoma","Hispanic","incidenceRate",NA
2015,1,"Non-Hodgkin Lymphoma","Hispanic","mortalityRate",NA
2015,1,"Non-Hodgkin Lymphoma","White","incidenceRate",NA
2015,1,"Non-Hodgkin Lymphoma","White","mortalityRate",NA
2015,1,"Oral Cancer","All Races","incidenceRate",NA
2015,1,"Oral Cancer","All Races","mortalityRate",NA
2015,1,"Oral Cancer","Native American","incidenceRate",NA
2015,1,"Oral Cancer","Native American","mortalityRate",NA
2015,1,"Oral Cancer","Asian","incidenceRate",NA
2015,1,"Oral Cancer","Asian","mortalityRate",NA
2015,1,"Oral Cancer","Black","incidenceRate",NA
2015,1,"Oral Cancer","Black","mortalityRate",NA
2015,1,"Oral Cancer","Hispanic","incidenceRate",NA
2015,1,"Oral Cancer","Hispanic","mortalityRate",NA
2015,1,"Oral Cancer","White","incidenceRate",NA
2015,1,"Oral Cancer","White","mortalityRate",NA
2015,1,"Ovarian Cancer","All Races","incidenceRate",NA
2015,1,"Ovarian Cancer","All Races","mortalityRate",NA
2015,1,"Ovarian Cancer","Native American","incidenceRate",NA
2015,1,"Ovarian Cancer","Native American","mortalityRate",NA
2015,1,"Ovarian Cancer","Asian","incidenceRate",NA
2015,1,"Ovarian Cancer","Asian","mortalityRate",NA
2015,1,"Ovarian Cancer","Black","incidenceRate",NA
2015,1,"Ovarian Cancer","Black","mortalityRate",NA
2015,1,"Ovarian Cancer","Hispanic","incidenceRate",NA
2015,1,"Ovarian Cancer","Hispanic","mortalityRate",NA
2015,1,"Ovarian Cancer","White","incidenceRate",NA
2015,1,"Ovarian Cancer","White","mortalityRate",NA
2015,1,"Pancreatic Cancer","All Races","incidenceRate",NA
2015,1,"Pancreatic Cancer","All Races","mortalityRate",NA
2015,1,"Pancreatic Cancer","Native American","incidenceRate",NA
2015,1,"Pancreatic Cancer","Native American","mortalityRate",NA
2015,1,"Pancreatic Cancer","Asian","incidenceRate",NA
2015,1,"Pancreatic Cancer","Asian","mortalityRate",NA
2015,1,"Pancreatic Cancer","Black","incidenceRate",NA
2015,1,"Pancreatic Cancer","Black","mortalityRate",NA
2015,1,"Pancreatic Cancer","Hispanic","incidenceRate",NA
2015,1,"Pancreatic Cancer","Hispanic","mortalityRate",NA
2015,1,"Pancreatic Cancer","White","incidenceRate",NA
2015,1,"Pancreatic Cancer","White","mortalityRate",NA
2015,1,"Stomach Cancer","All Races","incidenceRate",NA
2015,1,"Stomach Cancer","All Races","mortalityRate",NA
2015,1,"Stomach Cancer","Native American","incidenceRate",NA
2015,1,"Stomach Cancer","Native American","mortalityRate",NA
2015,1,"Stomach Cancer","Asian","incidenceRate",NA
2015,1,"Stomach Cancer","Asian","mortalityRate",NA
2015,1,"Stomach Cancer","Black","incidenceRate",NA
2015,1,"Stomach Cancer","Black","mortalityRate",NA
2015,1,"Stomach Cancer","Hispanic","incidenceRate",NA
2015,1,"Stomach Cancer","Hispanic","mortalityRate",NA
2015,1,"Stomach Cancer","White","incidenceRate",NA
2015,1,"Stomach Cancer","White","mortalityRate",NA
2015,1,"Thyroid Cancer","All Races","incidenceRate",NA
2015,1,"Thyroid Cancer","All Races","mortalityRate",NA
2015,1,"Thyroid Cancer","Native American","incidenceRate",NA
2015,1,"Thyroid Cancer","Native American","mortalityRate",NA
2015,1,"Thyroid Cancer","Asian","incidenceRate",NA
2015,1,"Thyroid Cancer","Asian","mortalityRate",NA
2015,1,"Thyroid Cancer","Black","incidenceRate",NA
2015,1,"Thyroid Cancer","Black","mortalityRate",NA
2015,1,"Thyroid Cancer","Hispanic","incidenceRate",NA
2015,1,"Thyroid Cancer","Hispanic","mortalityRate",NA
2015,1,"Thyroid Cancer","White","incidenceRate",NA
2015,1,"Thyroid Cancer","White","mortalityRate",NA
2015,1,"Bladder Cancer","All Races","incidenceRate",NA
2015,1,"Bladder Cancer","All Races","mortalityRate",NA
2015,1,"Bladder Cancer","Native American","incidenceRate",NA
2015,1,"Bladder Cancer","Native American","mortalityRate",NA
2015,1,"Bladder Cancer","Asian","incidenceRate",NA
2015,1,"Bladder Cancer","Asian","mortalityRate",NA
2015,1,"Bladder Cancer","Black","incidenceRate",NA
2015,1,"Bladder Cancer","Black","mortalityRate",NA
2015,1,"Bladder Cancer","Hispanic","incidenceRate",NA
2015,1,"Bladder Cancer","Hispanic","mortalityRate",NA
2015,1,"Bladder Cancer","White","incidenceRate",NA
2015,1,"Bladder Cancer","White","mortalityRate",NA
2015,1,"Male Breast Cancer","All Races","incidenceRate",NA
2015,1,"Male Breast Cancer","All Races","mortalityRate",NA
2015,1,"Male Breast Cancer","Native American","incidenceRate",NA
2015,1,"Male Breast Cancer","Native American","mortalityRate",NA
2015,1,"Male Breast Cancer","Asian","incidenceRate",NA
2015,1,"Male Breast Cancer","Asian","mortalityRate",NA
2015,1,"Male Breast Cancer","Black","incidenceRate",NA
2015,1,"Male Breast Cancer","Black","mortalityRate",NA
2015,1,"Male Breast Cancer","Hispanic","incidenceRate",NA
2015,1,"Male Breast Cancer","Hispanic","mortalityRate",NA
2015,1,"Male Breast Cancer","White","incidenceRate",NA
2015,1,"Male Breast Cancer","White","mortalityRate",NA
2015,1,"Prostate Cancer","All Races","incidenceRate",NA
2015,1,"Prostate Cancer","All Races","mortalityRate",NA
2015,1,"Prostate Cancer","Native American","incidenceRate",NA
2015,1,"Prostate Cancer","Native American","mortalityRate",NA
2015,1,"Prostate Cancer","Asian","incidenceRate",NA
2015,1,"Prostate Cancer","Asian","mortalityRate",NA
2015,1,"Prostate Cancer","Black","incidenceRate",NA
2015,1,"Prostate Cancer","Black","mortalityRate",NA
2015,1,"Prostate Cancer","Hispanic","incidenceRate",NA
2015,1,"Prostate Cancer","Hispanic","mortalityRate",NA
2015,1,"Prostate Cancer","White","incidenceRate",NA
2015,1,"Prostate Cancer","White","mortalityRate",NA
2015,1,"Testicular Cancer","All Races","incidenceRate",NA
2015,1,"Testicular Cancer","All Races","mortalityRate",NA
2015,1,"Testicular Cancer","Native American","incidenceRate",NA
2015,1,"Testicular Cancer","Native American","mortalityRate",NA
2015,1,"Testicular Cancer","Asian","incidenceRate",NA
2015,1,"Testicular Cancer","Asian","mortalityRate",NA
2015,1,"Testicular Cancer","Black","incidenceRate",NA
2015,1,"Testicular Cancer","Black","mortalityRate",NA
2015,1,"Testicular Cancer","Hispanic","incidenceRate",NA
2015,1,"Testicular Cancer","Hispanic","mortalityRate",NA
2015,1,"Testicular Cancer","White","incidenceRate",NA
2015,1,"Testicular Cancer","White","mortalityRate",NA
2015,2,"All Cancers","All Races","incidenceRate",NA
2015,2,"All Cancers","All Races","mortalityRate",NA
2015,2,"All Cancers","Native American","incidenceRate",NA
2015,2,"All Cancers","Native American","mortalityRate",NA
2015,2,"All Cancers","Asian","incidenceRate",NA
2015,2,"All Cancers","Asian","mortalityRate",NA
2015,2,"All Cancers","Black","incidenceRate",NA
2015,2,"All Cancers","Black","mortalityRate",NA
2015,2,"All Cancers","Hispanic","incidenceRate",NA
2015,2,"All Cancers","Hispanic","mortalityRate",NA
2015,2,"All Cancers","White","incidenceRate",NA
2015,2,"All Cancers","White","mortalityRate",NA
2015,2,"Brain Cancer","All Races","incidenceRate",NA
2015,2,"Brain Cancer","All Races","mortalityRate",NA
2015,2,"Brain Cancer","Native American","incidenceRate",NA
2015,2,"Brain Cancer","Native American","mortalityRate",NA
2015,2,"Brain Cancer","Asian","incidenceRate",NA
2015,2,"Brain Cancer","Asian","mortalityRate",NA
2015,2,"Brain Cancer","Black","incidenceRate",NA
2015,2,"Brain Cancer","Black","mortalityRate",NA
2015,2,"Brain Cancer","Hispanic","incidenceRate",NA
2015,2,"Brain Cancer","Hispanic","mortalityRate",NA
2015,2,"Brain Cancer","White","incidenceRate",NA
2015,2,"Brain Cancer","White","mortalityRate",NA
2015,2,"Cervical Cancer","All Races","incidenceRate",NA
2015,2,"Cervical Cancer","All Races","mortalityRate",NA
2015,2,"Cervical Cancer","Native American","incidenceRate",NA
2015,2,"Cervical Cancer","Native American","mortalityRate",NA
2015,2,"Cervical Cancer","Asian","incidenceRate",NA
2015,2,"Cervical Cancer","Asian","mortalityRate",NA
2015,2,"Cervical Cancer","Black","incidenceRate",NA
2015,2,"Cervical Cancer","Black","mortalityRate",NA
2015,2,"Cervical Cancer","Hispanic","incidenceRate",NA
2015,2,"Cervical Cancer","Hispanic","mortalityRate",NA
2015,2,"Cervical Cancer","White","incidenceRate",NA
2015,2,"Cervical Cancer","White","mortalityRate",NA
2015,2,"Colorectal Cancer","All Races","incidenceRate",NA
2015,2,"Colorectal Cancer","All Races","mortalityRate",NA
2015,2,"Colorectal Cancer","Native American","incidenceRate",NA
2015,2,"Colorectal Cancer","Native American","mortalityRate",NA
2015,2,"Colorectal Cancer","Asian","incidenceRate",NA
2015,2,"Colorectal Cancer","Asian","mortalityRate",NA
2015,2,"Colorectal Cancer","Black","incidenceRate",NA
2015,2,"Colorectal Cancer","Black","mortalityRate",NA
2015,2,"Colorectal Cancer","Hispanic","incidenceRate",NA
2015,2,"Colorectal Cancer","Hispanic","mortalityRate",NA
2015,2,"Colorectal Cancer","White","incidenceRate",NA
2015,2,"Colorectal Cancer","White","mortalityRate",NA
2015,2,"Uterine Cancer","All Races","incidenceRate",NA
2015,2,"Uterine Cancer","All Races","mortalityRate",NA
2015,2,"Uterine Cancer","Native American","incidenceRate",NA
2015,2,"Uterine Cancer","Native American","mortalityRate",NA
2015,2,"Uterine Cancer","Asian","incidenceRate",NA
2015,2,"Uterine Cancer","Asian","mortalityRate",NA
2015,2,"Uterine Cancer","Black","incidenceRate",NA
2015,2,"Uterine Cancer","Black","mortalityRate",NA
2015,2,"Uterine Cancer","Hispanic","incidenceRate",NA
2015,2,"Uterine Cancer","Hispanic","mortalityRate",NA
2015,2,"Uterine Cancer","White","incidenceRate",NA
2015,2,"Uterine Cancer","White","mortalityRate",NA
2015,2,"Esophageal Cancer","All Races","incidenceRate",NA
2015,2,"Esophageal Cancer","All Races","mortalityRate",NA
2015,2,"Esophageal Cancer","Native American","incidenceRate",NA
2015,2,"Esophageal Cancer","Native American","mortalityRate",NA
2015,2,"Esophageal Cancer","Asian","incidenceRate",NA
2015,2,"Esophageal Cancer","Asian","mortalityRate",NA
2015,2,"Esophageal Cancer","Black","incidenceRate",NA
2015,2,"Esophageal Cancer","Black","mortalityRate",NA
2015,2,"Esophageal Cancer","Hispanic","incidenceRate",NA
2015,2,"Esophageal Cancer","Hispanic","mortalityRate",NA
2015,2,"Esophageal Cancer","White","incidenceRate",NA
2015,2,"Esophageal Cancer","White","mortalityRate",NA
2015,2,"Female Breast Cancer","All Races","incidenceRate",NA
2015,2,"Female Breast Cancer","All Races","mortalityRate",NA
2015,2,"Female Breast Cancer","Native American","incidenceRate",NA
2015,2,"Female Breast Cancer","Native American","mortalityRate",NA
2015,2,"Female Breast Cancer","Asian","incidenceRate",NA
2015,2,"Female Breast Cancer","Asian","mortalityRate",NA
2015,2,"Female Breast Cancer","Black","incidenceRate",NA
2015,2,"Female Breast Cancer","Black","mortalityRate",NA
2015,2,"Female Breast Cancer","Hispanic","incidenceRate",NA
2015,2,"Female Breast Cancer","Hispanic","mortalityRate",NA
2015,2,"Female Breast Cancer","White","incidenceRate",NA
2015,2,"Female Breast Cancer","White","mortalityRate",NA
2015,2,"Hodgkin Lymphoma","All Races","incidenceRate",NA
2015,2,"Hodgkin Lymphoma","All Races","mortalityRate",NA
2015,2,"Hodgkin Lymphoma","Native American","incidenceRate",NA
2015,2,"Hodgkin Lymphoma","Native American","mortalityRate",NA
2015,2,"Hodgkin Lymphoma","Asian","incidenceRate",NA
2015,2,"Hodgkin Lymphoma","Asian","mortalityRate",NA
2015,2,"Hodgkin Lymphoma","Black","incidenceRate",NA
2015,2,"Hodgkin Lymphoma","Black","mortalityRate",NA
2015,2,"Hodgkin Lymphoma","Hispanic","incidenceRate",NA
2015,2,"Hodgkin Lymphoma","Hispanic","mortalityRate",NA
2015,2,"Hodgkin Lymphoma","White","incidenceRate",NA
2015,2,"Hodgkin Lymphoma","White","mortalityRate",NA
2015,2,"Kaposi Sarcoma","All Races","incidenceRate",NA
2015,2,"Kaposi Sarcoma","All Races","mortalityRate",NA
2015,2,"Kaposi Sarcoma","Native American","incidenceRate",NA
2015,2,"Kaposi Sarcoma","Native American","mortalityRate",NA
2015,2,"Kaposi Sarcoma","Asian","incidenceRate",NA
2015,2,"Kaposi Sarcoma","Asian","mortalityRate",NA
2015,2,"Kaposi Sarcoma","Black","incidenceRate",NA
2015,2,"Kaposi Sarcoma","Black","mortalityRate",NA
2015,2,"Kaposi Sarcoma","Hispanic","incidenceRate",NA
2015,2,"Kaposi Sarcoma","Hispanic","mortalityRate",NA
2015,2,"Kaposi Sarcoma","White","incidenceRate",NA
2015,2,"Kaposi Sarcoma","White","mortalityRate",NA
2015,2,"Kidney Cancer","All Races","incidenceRate",NA
2015,2,"Kidney Cancer","All Races","mortalityRate",NA
2015,2,"Kidney Cancer","Native American","incidenceRate",NA
2015,2,"Kidney Cancer","Native American","mortalityRate",NA
2015,2,"Kidney Cancer","Asian","incidenceRate",NA
2015,2,"Kidney Cancer","Asian","mortalityRate",NA
2015,2,"Kidney Cancer","Black","incidenceRate",NA
2015,2,"Kidney Cancer","Black","mortalityRate",NA
2015,2,"Kidney Cancer","Hispanic","incidenceRate",NA
2015,2,"Kidney Cancer","Hispanic","mortalityRate",NA
2015,2,"Kidney Cancer","White","incidenceRate",NA
2015,2,"Kidney Cancer","White","mortalityRate",NA
2015,2,"Laryngeal Cancer","All Races","incidenceRate",NA
2015,2,"Laryngeal Cancer","All Races","mortalityRate",NA
2015,2,"Laryngeal Cancer","Native American","incidenceRate",NA
2015,2,"Laryngeal Cancer","Native American","mortalityRate",NA
2015,2,"Laryngeal Cancer","Asian","incidenceRate",NA
2015,2,"Laryngeal Cancer","Asian","mortalityRate",NA
2015,2,"Laryngeal Cancer","Black","incidenceRate",NA
2015,2,"Laryngeal Cancer","Black","mortalityRate",NA
2015,2,"Laryngeal Cancer","Hispanic","incidenceRate",NA
2015,2,"Laryngeal Cancer","Hispanic","mortalityRate",NA
2015,2,"Laryngeal Cancer","White","incidenceRate",NA
2015,2,"Laryngeal Cancer","White","mortalityRate",NA
2015,2,"Leukemia","All Races","incidenceRate",NA
2015,2,"Leukemia","All Races","mortalityRate",NA
2015,2,"Leukemia","Native American","incidenceRate",NA
2015,2,"Leukemia","Native American","mortalityRate",NA
2015,2,"Leukemia","Asian","incidenceRate",NA
2015,2,"Leukemia","Asian","mortalityRate",NA
2015,2,"Leukemia","Black","incidenceRate",NA
2015,2,"Leukemia","Black","mortalityRate",NA
2015,2,"Leukemia","Hispanic","incidenceRate",NA
2015,2,"Leukemia","Hispanic","mortalityRate",NA
2015,2,"Leukemia","White","incidenceRate",NA
2015,2,"Leukemia","White","mortalityRate",NA
2015,2,"Liver Cancer","All Races","incidenceRate",NA
2015,2,"Liver Cancer","All Races","mortalityRate",NA
2015,2,"Liver Cancer","Native American","incidenceRate",NA
2015,2,"Liver Cancer","Native American","mortalityRate",NA
2015,2,"Liver Cancer","Asian","incidenceRate",NA
2015,2,"Liver Cancer","Asian","mortalityRate",NA
2015,2,"Liver Cancer","Black","incidenceRate",NA
2015,2,"Liver Cancer","Black","mortalityRate",NA
2015,2,"Liver Cancer","Hispanic","incidenceRate",NA
2015,2,"Liver Cancer","Hispanic","mortalityRate",NA
2015,2,"Liver Cancer","White","incidenceRate",NA
2015,2,"Liver Cancer","White","mortalityRate",NA
2015,2,"Lung Cancer","All Races","incidenceRate",NA
2015,2,"Lung Cancer","All Races","mortalityRate",NA
2015,2,"Lung Cancer","Native American","incidenceRate",NA
2015,2,"Lung Cancer","Native American","mortalityRate",NA
2015,2,"Lung Cancer","Asian","incidenceRate",NA
2015,2,"Lung Cancer","Asian","mortalityRate",NA
2015,2,"Lung Cancer","Black","incidenceRate",NA
2015,2,"Lung Cancer","Black","mortalityRate",NA
2015,2,"Lung Cancer","Hispanic","incidenceRate",NA
2015,2,"Lung Cancer","Hispanic","mortalityRate",NA
2015,2,"Lung Cancer","White","incidenceRate",NA
2015,2,"Lung Cancer","White","mortalityRate",NA
2015,2,"Melanoma","All Races","incidenceRate",NA
2015,2,"Melanoma","All Races","mortalityRate",NA
2015,2,"Melanoma","Native American","incidenceRate",NA
2015,2,"Melanoma","Native American","mortalityRate",NA
2015,2,"Melanoma","Asian","incidenceRate",NA
